datetime,temperature_2m,relative_humidity_2m,dewpoint_2m,precipitation,wind_speed_10m,apparent_temperature,pressure_msl,cloud_cover,soil_temperature_0cm,evapotranspiration,visibility,is_day,state,latitude,longitude,region,data_type
2025-11-16 00:00:00+00:00,22.6605,84.48417,19.9105,0.0,10.1456785,25.000048,1013.3,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 01:00:00+00:00,22.210499,87.90847,20.1105,0.0,8.6193495,24.873592,1014.2,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 02:00:00+00:00,21.960499,89.811646,20.210499,0.0,7.5942082,24.824003,1015.0,78.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 03:00:00+00:00,21.9105,90.64436,20.3105,0.0,6.391901,25.00034,1015.3,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 04:00:00+00:00,21.7605,91.478325,20.3105,0.0,5.7431,24.945093,1015.2,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 05:00:00+00:00,21.5605,93.177246,20.4105,0.0,5.09435,24.891119,1015.1,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 06:00:00+00:00,21.460499,94.6207,20.5605,0.0,4.1085763,25.012337,1014.8,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 07:00:00+00:00,21.6105,93.75613,20.5605,0.0,4.3498964,25.127008,1014.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 08:00:00+00:00,21.6105,93.17972,20.460499,0.0,4.510787,25.051897,1014.0,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 09:00:00+00:00,21.3105,94.61477,20.4105,0.0,4.2671766,24.761972,1013.4,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 10:00:00+00:00,21.0105,96.37278,20.4105,0.0,4.3536186,24.44963,1013.3,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 11:00:00+00:00,20.710499,97.26246,20.2605,0.0,3.6447225,24.176517,1013.5,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 12:00:00+00:00,20.7605,99.080444,20.6105,0.0,1.484318,24.721596,1014.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 13:00:00+00:00,21.0105,98.47435,20.7605,0.0,2.4216523,24.912895,1014.9,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 14:00:00+00:00,23.1105,82.979454,20.0605,0.0,1.8,26.741974,1015.2,95.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 15:00:00+00:00,25.6105,67.55458,19.1605,0.0,7.16617,28.014214,1015.2,27.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 16:00:00+00:00,27.3105,59.789867,18.8105,0.0,9.504273,29.438755,1014.9,38.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 17:00:00+00:00,28.5105,54.539375,18.460499,0.0,9.860649,30.676346,1014.1,18.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 18:00:00+00:00,30.0105,47.112545,17.5105,0.0,8.604301,32.547012,1012.7,16.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 19:00:00+00:00,31.1605,43.696766,17.3605,0.0,8.260411,33.794605,1010.8,37.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 20:00:00+00:00,31.5105,42.030075,17.0605,0.0,7.5942073,33.75208,1009.7,28.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 21:00:00+00:00,31.8605,41.59637,17.2105,0.0,9.430695,33.30316,1009.1,63.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 22:00:00+00:00,29.9105,47.985416,17.710499,0.1,10.304114,31.183197,1009.5,64.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-16 23:00:00+00:00,27.6605,61.379246,19.5605,0.2,9.567131,29.90562,1010.9,65.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 00:00:00+00:00,26.1605,72.42299,20.8105,0.0,9.449572,29.058659,1011.7,50.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 01:00:00+00:00,25.0605,78.50629,21.0605,0.1,5.728979,28.634647,1013.2,50.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 02:00:00+00:00,23.6105,87.22273,21.3605,1.0,4.7521367,27.489643,1014.2,55.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 03:00:00+00:00,23.1605,89.07613,21.2605,0.1,6.5049515,26.730604,1014.7,52.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 04:00:00+00:00,23.0105,85.30838,20.4105,0.0,5.4744864,26.284286,1014.9,73.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 05:00:00+00:00,22.4105,88.74353,20.460499,0.0,5.068846,25.769758,1014.7,89.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 06:00:00+00:00,21.960499,94.93148,21.1105,0.0,1.8792552,26.126081,1014.8,96.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 07:00:00+00:00,21.8105,96.39428,21.210499,0.0,1.8532133,26.033516,1014.3,85.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 08:00:00+00:00,21.5105,97.5779,21.1105,0.0,2.8116899,25.540537,1013.7,94.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 09:00:00+00:00,21.460499,96.38491,20.8605,0.0,3.096837,25.31652,1013.2,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 10:00:00+00:00,21.3605,96.085976,20.710499,0.0,2.1749482,25.272419,1013.0,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 11:00:00+00:00,21.4105,95.497574,20.6605,0.0,0.9178235,25.479633,1013.3,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 12:00:00+00:00,20.6605,97.86424,20.3105,0.0,0.56920993,24.600586,1014.3,97.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 13:00:00+00:00,21.2605,94.3211,20.3105,0.0,0.25455844,25.245958,1014.9,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 14:00:00+00:00,23.3605,83.78087,20.460499,0.0,2.5264204,27.089571,1015.5,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 15:00:00+00:00,25.460499,70.530205,19.710499,0.0,6.21717,28.27061,1015.5,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 16:00:00+00:00,27.460499,60.198864,19.0605,0.0,7.968939,29.949318,1015.3,19.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 17:00:00+00:00,29.1105,52.182312,18.3105,0.0,7.689603,32.067223,1014.1,46.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 18:00:00+00:00,30.4105,46.18918,17.5605,0.0,7.9526596,33.124367,1013.1,55.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 19:00:00+00:00,31.0605,45.211506,17.8105,0.0,8.163749,33.872795,1011.7,98.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 20:00:00+00:00,31.8105,42.51255,17.5105,0.1,6.7469993,34.745113,1010.6,42.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 21:00:00+00:00,31.6605,42.337784,17.3105,0.1,4.896529,33.54453,1010.0,78.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 22:00:00+00:00,31.460499,42.28332,17.1105,0.1,6.28713,33.055912,1009.6,95.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-17 23:00:00+00:00,30.1105,45.673466,17.1105,0.0,7.5363917,31.525383,1010.4,99.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 00:00:00+00:00,27.8605,59.54501,19.2605,0.0,9.801326,29.925377,1011.7,17.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 01:00:00+00:00,26.5605,66.49658,19.8105,0.0,8.139901,29.138489,1012.9,97.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 02:00:00+00:00,25.6605,71.22571,20.0605,0.0,8.225035,28.352226,1014.1,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 03:00:00+00:00,25.0105,75.88559,20.460499,0.0,8.225035,27.906712,1014.8,99.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 04:00:00+00:00,24.3105,81.10208,20.8605,0.0,7.570707,27.511143,1015.3,59.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 05:00:00+00:00,23.8605,84.094666,21.0105,0.0,5.6002855,27.42825,1015.3,17.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 06:00:00+00:00,23.210499,89.08001,21.3105,0.0,4.913044,27.039625,1015.0,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 07:00:00+00:00,22.8105,91.54278,21.3605,0.0,4.8965297,26.669458,1014.7,12.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 08:00:00+00:00,22.460499,93.79487,21.4105,0.0,3.8939953,26.493092,1014.3,38.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 09:00:00+00:00,22.4105,94.08035,21.4105,0.0,2.4216523,26.657864,1014.2,41.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 10:00:00+00:00,22.4105,94.08035,21.4105,0.0,2.0523157,26.711725,1014.4,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 11:00:00+00:00,22.210499,94.94079,21.3605,0.0,2.6758924,26.393919,1014.5,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 12:00:00+00:00,21.1605,99.69358,21.1105,0.0,4.198285,24.98865,1015.4,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 13:00:00+00:00,21.4105,98.1772,21.1105,0.0,4.829907,25.146309,1015.9,97.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 14:00:00+00:00,24.3605,81.108444,20.9105,0.0,1.8532133,28.42123,1016.2,1.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 15:00:00+00:00,27.1605,66.20855,20.3105,0.0,2.7238941,30.779438,1016.1,13.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 16:00:00+00:00,29.210499,55.39825,19.3605,0.0,5.195113,32.385345,1015.7,8.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 17:00:00+00:00,30.6605,48.63776,18.6105,0.0,6.7205353,33.575493,1014.7,12.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 18:00:00+00:00,31.0105,46.059143,18.0605,0.0,5.1919937,33.644844,1013.9,30.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 19:00:00+00:00,32.5105,40.34944,17.3105,0.0,6.638072,35.406258,1012.6,23.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 20:00:00+00:00,32.0105,42.299446,17.6105,0.1,7.989242,34.20409,1011.8,30.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 21:00:00+00:00,30.6605,50.494076,19.210499,0.2,12.606426,32.288548,1011.5,28.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 22:00:00+00:00,29.5105,55.471638,19.6605,0.0,13.493999,31.229668,1011.5,17.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-18 23:00:00+00:00,27.710499,65.10697,20.5605,0.0,14.618837,29.722542,1012.0,16.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 00:00:00+00:00,25.6105,75.514496,20.960499,0.0,12.98248,28.073143,1012.7,9.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 01:00:00+00:00,24.8605,79.20467,21.0105,0.0,10.692969,27.684418,1013.9,5.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 02:00:00+00:00,24.4105,82.36963,21.210499,0.0,8.6867485,27.634176,1015.1,3.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 03:00:00+00:00,23.8105,86.44326,21.4105,0.0,7.10031,27.374039,1016.0,8.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 04:00:00+00:00,23.4105,89.095535,21.5105,0.0,6.297428,27.145926,1016.4,11.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 05:00:00+00:00,23.1105,91.28153,21.6105,0.0,5.8409934,26.967466,1016.5,26.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 06:00:00+00:00,23.3105,96.14202,22.6605,0.0,4.510787,27.952976,1016.0,88.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 07:00:00+00:00,23.4105,92.702484,22.1605,0.0,2.5772078,28.04892,1015.7,63.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 08:00:00+00:00,22.6605,88.49061,20.6605,0.5,1.9134263,26.583242,1015.6,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 09:00:00+00:00,22.3605,95.52906,21.6105,0.2,2.7943513,26.662575,1015.2,71.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 10:00:00+00:00,21.7605,98.48294,21.5105,0.0,0.25455844,26.378916,1015.3,66.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 11:00:00+00:00,21.7605,98.78472,21.5605,0.0,1.835647,26.175629,1015.6,66.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 12:00:00+00:00,21.9105,93.481865,20.8105,0.0,3.96,25.613934,1016.3,83.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 13:00:00+00:00,22.3105,92.3599,21.0105,0.0,3.84796,26.13543,1017.0,91.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 14:00:00+00:00,24.8105,76.79651,20.460499,0.0,0.25455844,28.8693,1017.5,2.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 15:00:00+00:00,26.8105,65.52493,19.8105,0.0,2.7943513,30.167747,1017.7,9.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 16:00:00+00:00,28.8105,55.30017,18.960499,0.0,4.0449963,31.880081,1017.1,17.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 17:00:00+00:00,30.1605,49.119236,18.3105,0.0,4.514377,33.40459,1016.0,10.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 18:00:00+00:00,31.710499,42.0846,17.2605,0.0,4.829907,35.00722,1014.4,3.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 19:00:00+00:00,33.0605,36.481308,16.2105,0.0,6.6818557,35.683113,1012.7,11.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 20:00:00+00:00,32.4605,38.70786,16.6105,0.0,9.178235,34.397472,1011.7,39.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 21:00:00+00:00,29.6605,55.680595,19.8605,0.2,15.210799,31.228165,1012.1,44.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 22:00:00+00:00,28.6605,59.36118,19.960499,0.0,14.230248,30.42247,1012.2,28.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-19 23:00:00+00:00,26.9105,65.54572,19.9105,0.0,14.773164,28.570541,1012.7,28.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-20 00:00:00+00:00,25.3605,73.40848,20.2605,0.0,12.538134,27.524897,1013.3,8.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-20 01:00:00+00:00,24.7605,76.788864,20.4105,0.0,11.384198,27.170576,1014.0,6.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-20 02:00:00+00:00,24.210499,81.08926,20.7605,0.0,7.9932966,27.297148,1015.2,11.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-20 03:00:00+00:00,23.8105,84.34795,21.0105,0.0,7.8480825,27.050499,1016.0,34.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-20 04:00:00+00:00,23.2605,87.99803,21.1605,0.0,5.09435,26.982584,1016.5,30.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-20 05:00:00+00:00,22.9105,90.711426,21.3105,0.0,5.8769383,26.599379,1016.4,53.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 06:00:00+00:00,23.442999,45.033497,10.842999,0.0,5.3457265,22.92267,1015.5,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 07:00:00+00:00,22.093,55.219166,12.693,0.0,5.8048253,22.09192,1015.5,5.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 08:00:00+00:00,21.493,54.347115,11.893,0.0,6.9550843,21.06358,1015.4,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 09:00:00+00:00,21.143,49.43724,10.143,0.0,8.049845,20.023947,1015.5,2.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 10:00:00+00:00,21.043,42.30603,7.743,0.0,8.93859,19.150856,1015.1,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 11:00:00+00:00,20.692999,35.27378,4.793,0.0,8.6867485,18.164068,1015.4,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 12:00:00+00:00,19.643,31.449226,2.243,0.0,9.7880945,16.462292,1015.4,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 13:00:00+00:00,18.343,31.981684,1.343,0.0,11.334285,14.781549,1015.9,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 14:00:00+00:00,17.942999,34.601925,2.093,0.0,12.172312,14.388409,1016.3,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 15:00:00+00:00,19.743,33.19764,3.093,0.0,10.650465,16.591717,1016.9,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 16:00:00+00:00,23.192999,28.136913,3.743,0.0,8.55142,20.471178,1017.3,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 17:00:00+00:00,26.593,25.956385,5.493,0.0,7.1208143,24.439142,1017.1,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 18:00:00+00:00,28.893,24.907368,6.843,0.0,3.362677,28.030136,1016.8,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 19:00:00+00:00,30.843,22.495014,6.993,0.0,3.219938,30.535103,1015.8,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 20:00:00+00:00,31.793,21.165588,6.893,0.0,6.0721655,31.051258,1014.8,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 21:00:00+00:00,32.193,20.7626,6.9430003,0.0,6.1858225,31.084633,1013.9,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 22:00:00+00:00,32.293003,20.787508,7.043,0.0,4.278551,30.903625,1013.5,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-12 23:00:00+00:00,31.942999,21.275976,7.093,0.0,3.319036,30.705734,1013.4,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 00:00:00+00:00,31.493,21.677242,6.993,0.0,6.6624317,29.744583,1013.1,0.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 01:00:00+00:00,29.893,23.510532,6.843,0.0,9.54679,27.689405,1013.1,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 02:00:00+00:00,28.493,30.618752,9.542999,0.0,13.259049,26.440554,1013.9,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 03:00:00+00:00,25.743,54.71353,15.943,0.0,9.567131,26.38224,1014.7,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 04:00:00+00:00,24.793,60.72769,16.692999,0.0,8.2584505,25.9314,1015.1,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 05:00:00+00:00,24.043,62.914787,16.543,0.0,6.698806,25.34697,1015.5,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 06:00:00+00:00,23.143,61.126884,15.243,0.0,4.452954,24.254652,1015.8,9.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 07:00:00+00:00,22.093,62.681484,14.643,0.0,1.7076298,23.378029,1015.5,84.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 08:00:00+00:00,21.343,67.76809,15.143,0.0,5.6262593,22.246296,1015.2,45.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 09:00:00+00:00,20.493,73.49501,15.592999,0.0,7.0223074,21.36821,1015.1,95.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 10:00:00+00:00,20.093,74.13602,15.342999,0.0,6.2145634,20.988485,1014.9,98.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 11:00:00+00:00,19.793,70.81503,14.342999,0.0,7.0591216,20.187967,1014.9,95.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 12:00:00+00:00,19.393,68.92518,13.542999,0.0,7.4867883,19.438854,1015.2,45.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 13:00:00+00:00,18.243,69.60393,12.592999,0.0,7.729527,17.929846,1015.6,91.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 14:00:00+00:00,17.442999,66.30506,11.092999,0.0,8.373386,16.559334,1016.2,100.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 15:00:00+00:00,19.043,54.625534,9.693,0.0,9.278297,17.617893,1016.7,98.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 16:00:00+00:00,22.343,42.672638,9.042999,0.0,8.431228,20.861423,1017.0,100.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 17:00:00+00:00,25.442999,36.139473,9.342999,0.0,7.458606,24.183207,1017.0,100.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 18:00:00+00:00,27.743,33.85839,10.393,0.0,3.244996,27.393257,1016.4,100.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 19:00:00+00:00,29.843,28.319996,9.542999,0.0,2.968636,29.982483,1015.3,99.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 20:00:00+00:00,30.993,24.954344,8.643,0.0,6.341009,30.446636,1014.2,100.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 21:00:00+00:00,31.493,23.208284,7.993,0.0,8.2584505,30.145344,1013.2,74.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 22:00:00+00:00,31.493,22.894653,7.793,0.0,7.9220443,29.755947,1012.6,59.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-13 23:00:00+00:00,31.093,23.183764,7.643,0.0,8.2584505,29.269863,1012.6,100.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 00:00:00+00:00,30.543,22.495094,6.743,0.0,7.040739,28.680958,1012.3,24.0,,,,1.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 01:00:00+00:00,28.793,25.660057,7.1930003,0.0,10.6261,26.516111,1012.5,41.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 02:00:00+00:00,27.643,27.814432,7.393,0.0,10.717182,25.401989,1012.8,98.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 03:00:00+00:00,26.593,29.683609,7.4430003,0.0,10.484902,24.398659,1013.2,44.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 04:00:00+00:00,25.093,33.795753,8.043,0.0,8.792405,23.29582,1013.3,5.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 05:00:00+00:00,24.243,37.410393,8.792999,0.0,5.1197267,23.176548,1013.4,2.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 06:00:00+00:00,23.243,40.955025,9.243,0.0,1.98,22.756012,1013.5,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
2025-11-14 07:00:00+00:00,22.293,43.237373,9.193,0.0,0.54,22.002857,1013.4,0.0,,,,0.0,Sonora,29.0729,-110.9559,Norte_Arido,hourly
